City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Current Description
470,Shu,43.5983,73.7614,76.23,28,0,3.56,KZ,clear sky
471,Dudinka,69.4058,86.1778,61.21,80,100,25.68,RU,moderate rain
472,Uruzgan,32.8333,66.0,75.94,23,10,6.17,AF,clear sky
473,Ust-Tsilma,65.441,52.1498,46.31,97,100,8.3,RU,overcast clouds
474,Esil,51.9556,66.4042,73.53,44,71,6.73,KZ,broken clouds
475,Bosaso,11.2842,49.1816,93.0,42,66,13.02,SO,broken clouds
476,High Rock,26.6208,-78.2833,86.02,71,100,8.59,BS,overcast clouds
477,Gobabis,-22.45,18.9667,43.09,21,0,11.32,NA,clear sky
478,Rio Do Sul,-27.2142,-49.6431,59.4,74,12,2.1,BR,few clouds
479,Luba,3.4568,8.5547,76.89,88,98,6.73,GQ,moderate rain
480,Irbit,57.6705,63.071,59.97,81,100,1.03,RU,overcast clouds
481,Komsomolskiy,40.4272,71.7189,79.52,47,0,4.61,UZ,clear sky
482,Kloulklubed,7.0419,134.2556,75.7,70,100,14.07,PW,overcast clouds
483,Vestmannaeyjar,63.4427,-20.2734,52.79,100,90,11.5,IS,light intensity drizzle
484,Tawau,4.2498,117.8871,78.93,94,98,1.99,MY,overcast clouds
485,Birao,10.2849,22.7882,74.53,81,12,5.03,CF,few clouds
486,Antalaha,-14.9003,50.2788,69.1,75,19,7.74,MG,few clouds
487,Alice Springs,-23.7,133.8833,44.15,61,2,8.05,AU,clear sky
488,Havelock,34.8791,-76.9013,87.06,55,1,5.99,US,clear sky
489,Khandyga,62.6667,135.6,62.4,78,100,3.09,RU,light rain
490,Tiverton,50.9,-3.4833,71.35,67,100,13.0,GB,overcast clouds
491,Abu Dhabi,24.4667,54.3667,102.31,29,0,9.22,AE,clear sky
492,Tena,-0.9833,-77.8167,84.96,53,91,2.28,EC,overcast clouds
493,Locri,38.2414,16.2623,80.51,71,0,9.8,IT,clear sky
494,Las Palmas,28.4204,-14.0131,72.39,73,20,18.41,ES,few clouds
495,Marawi,7.9986,124.2928,71.65,88,99,6.13,PH,overcast clouds
496,Bethel,41.3712,-73.414,82.04,53,75,1.01,US,broken clouds
497,Waddan,29.1614,16.139,80.82,42,0,14.97,LY,clear sky
498,Coquimbo,-29.9533,-71.3436,55.13,76,75,5.75,CL,broken clouds
499,Mahibadhoo,3.7833,72.9667,82.24,77,89,8.59,MV,overcast clouds
500,Awjilah,29.1081,21.2869,81.3,54,0,16.04,LY,clear sky
501,Petlawad,23.0,74.8,75.54,86,45,4.43,IN,scattered clouds
502,Terney,45.0503,136.6092,74.26,87,79,2.13,RU,broken clouds
503,Emerald,-23.5333,148.1667,59.14,47,90,4.61,AU,overcast clouds
504,Jeremie,18.65,-74.1167,84.9,70,29,5.53,HT,scattered clouds
505,Saint-Pierre,-21.3393,55.4781,67.68,64,20,8.05,RE,few clouds
506,Redmond,47.674,-122.1215,82.98,46,1,3.0,US,clear sky
507,Belyy Yar,53.6039,91.3903,64.29,94,0,2.24,RU,clear sky
508,Huanan,46.2167,130.5167,74.3,84,33,1.99,CN,scattered clouds
509,Tuatapere,-46.1333,167.6833,41.83,89,52,5.68,NZ,broken clouds
510,Salym,60.0625,71.4789,58.73,97,99,4.61,RU,overcast clouds
511,Olavarria,-36.8927,-60.3225,57.04,69,100,6.24,AR,overcast clouds
512,Kokopo,-4.352,152.2633,76.84,85,98,4.97,PG,overcast clouds
513,Port-Cartier,50.0334,-66.8654,65.75,73,100,5.21,CA,overcast clouds
514,Mandurah,-32.55,115.7,56.21,65,97,18.37,AU,overcast clouds
515,Arteaga,18.4667,-102.4167,81.12,48,15,4.0,MX,few clouds
516,Bodden Town,19.2833,-81.25,88.99,71,40,4.0,KY,scattered clouds
517,Altay,47.8667,88.1167,67.24,60,25,5.06,CN,scattered clouds
518,Tomatlan,19.9333,-105.25,92.43,52,40,6.06,MX,scattered clouds
519,Puertollano,38.6871,-4.1073,82.15,25,2,5.79,ES,clear sky
520,Pridonskoy,51.6841,39.0727,61.36,67,0,4.47,RU,clear sky
521,Novooleksiyivka,46.2269,34.6428,68.67,49,0,8.32,UA,clear sky
522,Annau,37.8876,58.516,90.9,18,0,4.61,TM,clear sky
523,Yala,6.3333,101.25,74.86,96,100,2.04,TH,moderate rain
524,Clarence Town,-32.5833,151.7833,54.86,91,32,3.36,AU,scattered clouds
525,Coahuayana,18.7333,-103.6833,91.76,61,89,7.31,MX,overcast clouds
526,Methoni,36.8197,21.7049,79.21,76,25,4.94,GR,scattered clouds
527,Navalmoral De La Mata,39.8916,-5.5406,72.28,32,3,5.57,ES,clear sky
528,Margate,51.3813,1.3862,64.31,82,100,3.0,GB,overcast clouds
529,Safranbolu,41.2508,32.6942,57.81,90,2,1.99,TR,clear sky
530,Klaksvik,62.2266,-6.589,50.92,91,97,16.98,FO,overcast clouds
531,Oksfjord,70.2396,22.3479,48.27,93,100,17.98,NO,overcast clouds
532,Okato,-39.2,173.8833,45.68,83,1,3.2,NZ,clear sky
533,Kabo,7.6994,18.629,72.28,86,22,2.95,CF,few clouds
534,Shieli,44.1667,66.75,82.27,28,0,7.38,KZ,clear sky
535,Mezhdurechenskiy,59.6,65.9333,56.48,84,100,2.62,RU,overcast clouds
536,Luwingu,-10.2621,29.9271,62.94,56,66,7.58,ZM,broken clouds
537,Kayasula,44.325,45.0,71.83,76,100,8.08,RU,light rain
538,Sainte-Maxime,43.3,6.6333,77.04,77,47,3.13,FR,scattered clouds
539,Te Anau,-45.4167,167.7167,38.88,93,42,1.01,NZ,scattered clouds
540,Flinders,-34.5833,150.8552,51.39,88,99,6.24,AU,overcast clouds
541,Male,4.1748,73.5089,82.24,77,65,9.19,MV,heavy intensity rain
542,Panorama,40.5878,23.0315,76.53,57,20,3.0,GR,few clouds
543,Tara,56.8944,74.371,65.7,71,0,7.47,RU,clear sky
544,Bilgi,16.35,75.6167,71.89,88,100,18.57,IN,overcast clouds
545,Maningrida,-12.0667,134.2667,67.1,95,17,4.12,AU,few clouds
546,Indiana,40.0003,-86.2503,86.95,63,1,8.05,US,clear sky
547,Vasudevanallur,9.2333,77.4167,78.44,71,100,9.37,IN,overcast clouds
548,Half Moon Bay,37.4636,-122.4286,96.75,61,1,1.01,US,clear sky
549,Korla,41.7597,86.1469,84.34,32,37,3.96,CN,scattered clouds
550,Gorontalo,0.5412,123.0595,74.84,88,95,4.34,ID,overcast clouds
551,Ayan,56.45,138.1667,58.69,92,100,11.86,RU,overcast clouds
552,Moron,-34.6534,-58.6198,67.69,65,78,4.21,AR,broken clouds
553,George,-33.963,22.4617,45.95,87,0,10.36,ZA,clear sky
554,Ler,8.3018,30.1418,74.62,82,100,4.23,SS,overcast clouds
555,Odesskoye,54.2111,72.9651,70.09,51,0,7.14,RU,clear sky
556,Sabang,5.8933,95.3214,83.35,76,100,20.87,ID,overcast clouds
557,Abu Kamal,34.4506,40.9171,92.43,30,0,10.11,SY,clear sky
558,Xihe,31.6864,113.4659,75.94,93,95,4.83,CN,overcast clouds
559,Orlik,52.5178,99.825,51.33,91,99,1.52,RU,overcast clouds
560,Walvis Bay,-22.9575,14.5053,68.95,12,0,17.27,NA,clear sky
561,Presidencia Roque Saenz Pena,-26.7852,-60.4388,82.87,22,0,7.34,AR,clear sky
562,Dawei,14.0833,98.2,78.22,93,100,7.63,MM,overcast clouds
563,Urcos,-13.6861,-71.6228,67.89,34,46,9.13,PE,scattered clouds
564,Ponta Delgada,37.7333,-25.6667,70.52,88,40,11.5,PT,scattered clouds
565,Piacabucu,-10.4056,-36.4344,73.8,80,10,9.26,BR,clear sky
566,Victor Harbor,-35.5667,138.6167,51.91,90,53,1.01,AU,broken clouds
567,Santa Cruz,-17.8,-63.1667,87.85,35,0,16.11,BO,clear sky
568,Epiniana,39.1429,21.6134,66.74,64,84,1.07,GR,broken clouds
569,Aksarka,66.5606,67.7975,45.55,89,64,7.85,RU,broken clouds
570,Portland,45.5234,-122.6762,85.51,31,0,1.99,US,clear sky
571,Minyar,55.0709,57.5485,57.22,88,100,2.04,RU,light rain
572,Kayerkan,69.3497,87.7602,60.28,67,100,26.53,RU,light rain
573,Dunda,-8.1167,34.25,63.28,54,95,2.33,TZ,overcast clouds
574,Taoudenni,22.6783,-3.9836,100.71,22,94,10.58,ML,overcast clouds
575,Seymchan,62.8833,152.4333,57.78,85,100,3.49,RU,overcast clouds
576,Sweetwater,25.7634,-80.3731,93.02,71,75,1.01,US,broken clouds
577,Arlit,18.7369,7.3853,97.77,25,17,7.16,NE,few clouds
578,Roma,43.2128,-75.4557,78.94,55,75,1.01,US,broken clouds
579,Zhongshu,24.5167,103.7667,63.59,96,99,1.86,CN,overcast clouds
580,Ucluelet,48.9329,-125.5528,75.04,86,98,1.01,CA,overcast clouds
581,Collecchio,44.754,10.2184,81.59,61,0,2.3,IT,clear sky
582,Ostrovnoy,68.0531,39.5131,41.95,95,100,22.55,RU,overcast clouds
583,Hasaki,35.7333,140.8333,73.8,83,0,2.44,JP,clear sky
584,Mason City,43.1536,-93.201,90.36,58,1,14.97,US,clear sky
585,Naze,28.3667,129.4833,77.81,89,100,29.01,JP,light rain
586,Cayenne,4.9333,-52.3333,84.09,78,58,3.0,GF,broken clouds
587,Tartagal,-22.5164,-63.8013,95.14,23,0,8.37,AR,clear sky
588,Clearwater,27.9659,-82.8001,94.15,72,75,8.01,US,broken clouds
589,Myra,45.4358,12.1348,78.78,69,0,4.61,IT,clear sky
590,Egvekinot,66.3167,-179.1667,46.62,84,83,5.88,RU,broken clouds
591,Sola,-13.8833,167.55,79.59,82,81,16.69,VU,broken clouds
592,Rocha,-34.4833,-54.3333,61.84,85,28,3.74,UY,scattered clouds
593,Zeya,53.75,127.2667,69.98,97,100,7.9,RU,light rain
594,Krasnogorodsk,56.8357,28.2822,59.7,64,90,4.54,RU,overcast clouds
595,Road Town,18.4167,-64.6167,86.04,74,40,14.97,VG,scattered clouds
596,Basavakalyan,17.8667,76.95,70.47,90,100,16.35,IN,overcast clouds
597,Waitati,-45.75,170.5667,48.79,75,40,3.2,NZ,scattered clouds
598,Praia Da Vitoria,38.7333,-27.0667,75.45,83,75,13.24,PT,broken clouds
599,Kudahuvadhoo,2.6708,72.8944,81.7,78,94,9.8,MV,overcast clouds
600,Meulaboh,4.1363,96.1285,76.93,88,100,4.12,ID,overcast clouds
601,Kyra,49.5776,111.9753,52.7,90,0,4.88,RU,clear sky
602,Muhos,64.808,25.9931,55.18,77,98,3.8,FI,overcast clouds
603,Channel-Port Aux Basques,47.5702,-59.1367,56.84,81,68,16.62,CA,broken clouds
604,Anadyr,64.75,177.4833,55.9,87,40,8.01,RU,light rain
605,Marsa Matruh,31.3525,27.2453,79.0,65,0,11.5,EG,clear sky
606,Attur,11.6,78.6167,76.87,81,99,5.61,IN,overcast clouds
607,Hervey Bay,-25.2986,152.8535,67.03,91,40,11.56,AU,scattered clouds
608,Adrar,20.5022,-10.0711,96.17,17,15,9.6,MR,few clouds
609,Himeji,34.8167,134.7,79.29,81,50,1.88,JP,scattered clouds
610,Kaspiyskiy,45.3929,47.3707,77.32,61,93,12.62,RU,overcast clouds
611,Grand Gaube,-20.0064,57.6608,70.2,76,41,1.99,MU,scattered clouds
612,Hammerfest,70.6634,23.6821,45.05,87,75,14.97,NO,broken clouds
613,Yeniseysk,58.4497,92.1703,57.49,76,4,4.14,RU,clear sky
614,Teguldet,57.3064,88.1667,56.64,86,0,5.77,RU,clear sky
615,Vikhorevka,56.1201,101.1636,58.59,92,2,1.63,RU,clear sky
616,Tonosho,34.4833,134.1833,79.21,76,100,5.7,JP,overcast clouds
617,Progreso,21.2833,-89.6667,92.1,68,72,15.73,MX,broken clouds
618,Berlevag,70.8578,29.0864,44.6,87,75,35.68,NO,light intensity drizzle
619,Camabatela,-8.1881,15.375,62.44,34,29,2.62,AO,scattered clouds
620,Paso De Patria,-27.2454,-58.5454,85.98,42,0,7.54,AR,light rain
621,Coihaique,-45.5752,-72.0662,45.21,61,40,3.44,CL,scattered clouds
622,Klamath Falls,42.2249,-121.7817,89.87,19,1,3.0,US,clear sky
623,Ballina,-28.8667,153.5667,55.78,100,7,4.61,AU,clear sky
624,Awbari,26.5921,12.7805,85.3,18,0,10.4,LY,clear sky
625,Santa Barbara,34.7333,-120.0343,84.99,42,21,8.61,US,few clouds
626,Casa Grande,32.8795,-111.7573,77.79,89,90,1.01,US,overcast clouds
627,Grand Baie,-20.0182,57.5802,70.27,76,41,1.99,MU,scattered clouds
628,Eydhafushi,5.1033,73.0708,82.6,77,59,11.52,MV,broken clouds
629,San Jeronimo,-11.9472,-75.2829,57.78,44,78,8.41,PE,broken clouds
630,Grindavik,63.8424,-22.4338,55.56,100,90,14.97,IS,light intensity drizzle
631,Visnes,59.3556,5.2242,63.57,88,3,3.44,NO,clear sky
632,Misratah,32.3754,15.0925,79.97,71,0,11.16,LY,clear sky
633,Salisbury,51.0693,-1.7957,69.57,75,20,8.05,GB,few clouds
634,Key West,24.5557,-81.7826,89.6,62,40,6.91,US,scattered clouds
635,Bhinmal,25.0,72.25,81.12,72,100,2.86,IN,light rain
636,Shubarshi,48.5872,57.1869,74.08,64,95,6.67,KZ,overcast clouds
637,Santa Pola,38.1917,-0.5658,86.49,82,0,1.01,ES,clear sky
638,Adeje,28.1227,-16.726,74.5,68,0,5.99,ES,clear sky
639,Camopi,3.1655,-52.3158,80.65,78,43,2.86,GF,scattered clouds
640,Takab,36.4009,47.1133,71.19,33,0,3.44,IR,clear sky
641,Chapais,49.7834,-74.8492,74.98,29,78,4.85,CA,broken clouds
642,Kurilsk,45.2333,147.8833,64.65,79,95,3.44,RU,overcast clouds
643,Kamenka,51.3223,42.7678,61.29,61,0,6.13,RU,clear sky
644,Denpasar,-8.65,115.2167,74.86,94,75,3.44,ID,broken clouds
645,Dubrovnik,42.6481,18.0922,74.84,64,0,4.61,HR,clear sky
646,Scurtu Mare,44.35,25.2667,74.48,56,14,2.75,RO,few clouds
647,Latung,5.5,120.8833,83.86,78,100,13.44,PH,overcast clouds
648,Upata,8.0086,-62.3989,78.19,87,87,3.65,VE,overcast clouds
649,Isangel,-19.55,169.2667,77.54,82,7,5.23,VU,clear sky
650,Georgiyevka,43.0369,74.7114,71.64,53,0,6.71,KZ,smoke
651,Manbij,36.5281,37.9549,84.97,37,0,10.87,SY,clear sky
652,Ruangwa,-10.0667,38.9333,68.56,66,54,7.83,TZ,broken clouds
653,Gao,16.6362,1.637,92.91,40,36,9.57,ML,scattered clouds
654,Porto Walter,-8.2686,-72.7439,90.68,29,12,2.44,BR,few clouds
655,Sinyavskoye,47.277,39.2789,72.75,52,0,11.21,RU,clear sky
656,Tapes,-30.6733,-51.3958,63.93,74,0,6.62,BR,clear sky
657,Sattahip,12.6664,100.9007,87.91,83,40,6.91,TH,moderate rain
658,Nyurba,63.2842,118.3319,59.79,81,15,3.94,RU,few clouds
659,Tabory,58.5198,64.5495,60.48,78,100,3.65,RU,overcast clouds
660,Bowmore,34.9421,-79.3031,91.69,48,1,1.99,US,clear sky
661,Kirakira,-10.4544,161.9205,80.55,80,82,5.26,SB,broken clouds
662,Chicama,-7.8447,-79.1469,66.74,71,10,11.97,PE,clear sky
663,Ayagoz,47.9714,80.4392,65.59,57,57,5.1,KZ,broken clouds
664,Viedma,-40.8135,-62.9967,50.99,44,93,11.81,AR,overcast clouds
665,Lasa,46.6166,10.7002,69.71,78,27,2.82,IT,scattered clouds
666,Sembakung,3.8167,117.25,74.23,97,94,1.48,ID,overcast clouds
667,Shahrud,36.4182,54.9763,78.76,49,0,6.71,IR,clear sky
668,Monywa,22.1167,95.1333,79.68,85,44,6.44,MM,scattered clouds
669,Porto Novo,6.4965,2.6036,80.42,78,16,8.81,BJ,few clouds
670,Aswan,24.0934,32.907,94.3,22,0,11.5,EG,clear sky
671,Yamethin,20.4333,96.15,74.5,95,79,7.29,MM,broken clouds
672,Zhirnovsk,50.9845,44.7735,61.66,60,0,3.89,RU,clear sky
673,Saryg-Sep,51.5,95.6,67.14,59,65,1.86,RU,broken clouds
674,Salinas,36.6777,-121.6555,89.71,60,1,12.66,US,clear sky
675,Necochea,-38.5473,-58.7368,52.03,83,100,11.27,AR,overcast clouds
676,Beidao,34.5686,105.8933,69.89,92,93,3.38,CN,overcast clouds
677,Udachnyy,66.4167,112.4,59.2,87,22,9.33,RU,few clouds
678,Itapaci,-14.9508,-49.5494,77.95,34,100,4.16,BR,overcast clouds
679,Puerto Del Rosario,28.5004,-13.8627,74.95,73,20,18.41,ES,few clouds
680,Dunedin,-45.8742,170.5036,46.8,77,30,3.87,NZ,scattered clouds
681,Monaragala,6.8714,81.3487,75.99,73,58,8.48,LK,broken clouds
682,Rio Branco,-9.9747,-67.81,92.01,38,20,3.44,BR,few clouds
683,Kungurtug,50.5994,97.5228,61.88,72,93,2.62,RU,overcast clouds
684,Blagoyevo,63.3667,47.9167,46.33,90,100,4.47,RU,overcast clouds
685,Abalak,58.1286,68.5944,62.29,96,99,5.5,RU,light rain
686,Bam,29.106,58.357,93.07,12,5,6.62,IR,clear sky
687,Alexandria,31.2156,29.9553,80.56,61,40,11.5,EG,scattered clouds
688,Svolvaer,68.2342,14.5683,53.49,93,75,6.91,NO,broken clouds
689,Le Port,-20.9373,55.2919,68.0,68,6,3.87,RE,clear sky
690,Krasnoborsk,61.5598,45.934,47.64,95,100,6.49,RU,overcast clouds
691,Mogapi,-22.323,27.8349,50.61,49,0,12.95,BW,clear sky
692,Goshen,41.5823,-85.8344,86.11,74,1,8.05,US,haze
693,Tiarei,-17.5333,-149.3333,82.42,68,1,12.17,PF,clear sky
694,Mandalgovi,45.7625,106.2708,63.93,51,67,3.02,MN,broken clouds
695,Soe,-9.8607,124.284,60.08,45,4,3.44,ID,clear sky
696,Boo,59.3333,18.2833,60.71,73,0,4.61,SE,clear sky
697,Buluang,13.3068,123.3425,80.15,86,100,15.39,PH,overcast clouds
698,Aklavik,68.2191,-135.0107,61.63,72,75,2.3,CA,broken clouds
699,Ghotki,28.006,69.3161,91.2,45,96,10.22,PK,overcast clouds
700,Lusaka,-15.4067,28.2871,59.43,64,83,6.73,ZM,broken clouds
701,Pimentel,-6.8367,-79.9342,75.49,77,0,5.99,PE,clear sky
702,Muros,42.7762,-9.0603,66.09,86,31,7.85,ES,scattered clouds
703,Lorengau,-2.0226,147.2712,80.38,82,26,6.33,PG,scattered clouds
704,Burias,11.4463,122.5497,75.4,88,100,5.95,PH,light rain
705,Xuanzhou,30.9525,118.7553,73.63,96,23,7.72,CN,light rain
706,Kishi,9.0833,3.85,72.09,87,100,3.67,NG,overcast clouds
707,Nambucca Heads,-30.65,153.0,51.8,81,6,6.78,AU,clear sky
